City,Area Locality,Rent,Size,BHK,Bathroom,Furnishing Status,Tenant Preferred
erode,"karungalpalayam, sathy road",17800,1083,2,1,semi-furnished,bachelors
chennai,perungudi,23000,697,1,1,semi-furnished,bachelors/family
chennai,perungudi,34000,1001,2,1,unfurnished,family
tiruchirappalli,"karumandapam, karur bypass",25700,925,2,1,unfurnished,bachelors/family
dindigul,oddanchatram,14600,640,1,1,unfurnished,bachelors/family
madurai,arapalayam,10300,680,1,1,unfurnished,bachelors/family
hosur,"kelamangalam road, sipcot road",16200,727,2,1,furnished,bachelors/family
coimbatore,kalapatti,15100,618,1,1,furnished,family
coimbatore,singanallur,18900,736,1,1,semi-furnished,bachelors
nagercoil,vattakottai,24700,959,2,1,semi-furnished,bachelors
dindigul,"natham road, madurai road",10500,672,2,2,unfurnished,bachelors/family
thanjavur,thanjavur town,28600,1513,3,3,furnished,bachelors/family
coimbatore,singanallur,20000,888,2,1,semi-furnished,bachelors/family
coimbatore,kalapatti,18200,581,1,1,semi-furnished,bachelors
hosur,sipcot,18700,699,2,2,unfurnished,bachelors/family
coimbatore,"race course, avinashi road",54900,2413,4,4,unfurnished,bachelors
coimbatore,race course,21800,770,1,1,semi-furnished,bachelors
kanchipuram,"temple area, walajabad road",63400,2356,4,3,semi-furnished,bachelors/family
chennai,"vadapalani, sardar patel road",23800,773,2,1,unfurnished,bachelors/family
salem,"suramangalam, trichy road",30100,1304,3,2,semi-furnished,bachelors
coimbatore,"rs puram, avinashi road",21400,803,2,1,semi-furnished,family
erode,thindal,36400,1351,3,3,semi-furnished,bachelors/family
tiruchirappalli,"cantonment, salem road",19200,708,1,1,semi-furnished,family
chennai,kilpauk,23200,831,2,1,semi-furnished,family
nagercoil,"kottar, vadasery main road",15100,663,2,2,unfurnished,family
salem,ammapet,36900,1211,3,3,semi-furnished,bachelors/family
nagercoil,vattakottai,11200,838,2,1,unfurnished,bachelors
chennai,"tambaram, arcot road",17200,635,1,1,semi-furnished,family
chennai,"ambattur, jawaharlal nehru road",15000,674,2,2,unfurnished,bachelors/family
coimbatore,kuniamuthur,12200,613,2,1,unfurnished,bachelors/family
chennai,"vadapalani, inner ring road",27600,898,2,1,semi-furnished,bachelors/family
madurai,ss colony,19300,953,2,2,unfurnished,bachelors
chennai,nungambakkam,18600,711,2,2,unfurnished,bachelors
hosur,"rayakottai road, bangalore road",40700,1172,3,2,unfurnished,family
dindigul,railway station area,14100,611,1,1,semi-furnished,bachelors
sivakasi,"pallapatti, sattur road",15500,713,1,1,unfurnished,bachelors/family
madurai,arapalayam,17000,641,1,1,unfurnished,bachelors/family
salem,ammapet,36000,1370,3,2,furnished,family
chennai,medavakkam,37200,1643,3,2,unfurnished,bachelors/family
erode,"thindal, perundurai road",19200,850,2,2,unfurnished,family
coimbatore,rs puram,26100,934,2,1,unfurnished,bachelors/family
coimbatore,"vadavalli, avinashi road",16700,508,1,1,unfurnished,bachelors/family
chennai,mylapore,35500,1140,3,2,unfurnished,bachelors/family
nagercoil,"ramavarmapuram, kanyakumari road",14000,1059,2,2,semi-furnished,bachelors/family
tirunelveli,kk nagar,24200,897,2,1,unfurnished,family
erode,thindal,15800,579,1,1,furnished,bachelors/family
chennai,"mylapore, sardar patel road",21000,778,2,1,unfurnished,bachelors/family
coimbatore,"rs puram, sathy road",25700,994,2,1,semi-furnished,family
vellore,"sathuvachari, katpadi road",8600,565,1,1,unfurnished,family
chennai,pallikaranai,21400,1017,2,2,unfurnished,bachelors/family
chennai,pallikaranai,52400,1395,3,2,furnished,bachelors/family
coimbatore,saravanampatti,27400,979,2,2,semi-furnished,bachelors
chennai,"adyar, jawaharlal nehru road",26300,786,2,1,semi-furnished,bachelors
tiruchirappalli,"woriur, tanjore road",27800,1243,3,3,unfurnished,bachelors/family
salem,ammapet,10700,473,1,1,unfurnished,bachelors
chennai,"medavakkam, e coast road",57300,1651,3,2,unfurnished,bachelors/family
tirunelveli,ngo colony,16300,721,1,1,semi-furnished,family
salem,ammapet,27000,961,2,1,semi-furnished,family
vellore,gandhi nagar,15000,715,2,2,semi-furnished,bachelors
salem,sodal,12100,697,1,1,unfurnished,bachelors/family
chennai,thoraipakkam,12200,669,1,1,unfurnished,family
dindigul,"palani road, trichy road",20300,834,2,1,semi-furnished,bachelors/family
tiruchirappalli,kk nagar,26900,1152,2,2,unfurnished,family
coimbatore,saibaba colony,15600,505,1,1,furnished,bachelors
madurai,"mattuthavani, bypass road",23300,892,2,2,semi-furnished,family
coimbatore,"gandhipuram, sathy road",21300,1134,2,2,unfurnished,bachelors/family
vellore,"saidapet, katpadi road",15500,582,1,1,unfurnished,bachelors
chennai,mogappair,30000,795,2,2,furnished,bachelors
chennai,"chromepet, jawaharlal nehru road",47900,1661,3,3,unfurnished,family
chennai,"perungudi, arcot road",16800,670,2,1,unfurnished,family
chennai,anna nagar,9200,450,1,1,semi-furnished,bachelors
erode,perundurai road,34700,1112,2,2,furnished,bachelors/family
sivakasi,pallapatti,11300,542,1,1,unfurnished,bachelors
salem,fairlands,17200,631,2,2,unfurnished,family
tiruchirappalli,thillai nagar,9600,438,1,1,semi-furnished,bachelors/family
thanjavur,"thanjavur town, new bus stand road",28500,1435,3,2,semi-furnished,family
tiruchirappalli,kk nagar,18500,741,2,2,unfurnished,family
vellore,"gandhi nagar, bangalore road",22100,896,2,1,semi-furnished,bachelors
thanjavur,"voc nagar, medical college road",18600,802,2,1,furnished,bachelors
chennai,"mogappair, jawaharlal nehru road",16000,774,2,1,semi-furnished,bachelors/family
chennai,adyar,20300,1025,2,1,unfurnished,bachelors/family
tiruppur,uthukuli road,22800,819,2,1,semi-furnished,bachelors
tiruppur,avinashi road,26200,1068,3,3,semi-furnished,bachelors
chennai,"porur, arcot road",29700,1065,3,3,unfurnished,family
chennai,"mogappair, inner ring road",25900,927,2,2,unfurnished,bachelors
chennai,kilpauk,19300,535,1,1,furnished,bachelors
erode,"karungalpalayam, sathy road",16300,578,1,1,semi-furnished,family
thanjavur,"north gate, new bus stand road",11700,585,1,1,unfurnished,family
salem,sodal,21500,1289,3,2,semi-furnished,bachelors/family
tirunelveli,ngo colony,22600,1215,3,3,semi-furnished,bachelors/family
chennai,nungambakkam,38300,1801,4,2,unfurnished,bachelors/family
chennai,"mogappair, jawaharlal nehru road",28800,1274,3,3,unfurnished,bachelors
chennai,"tambaram, e coast road",54400,1763,3,3,unfurnished,bachelors
sivakasi,"krishnankoil, srivilliputhur road",32000,1202,3,2,semi-furnished,bachelors/family
chennai,"kodambakkam, e coast road",31600,913,2,1,furnished,family
salem,suramangalam,13500,796,2,2,semi-furnished,bachelors
chennai,adyar,40600,1489,3,2,semi-furnished,bachelors
nagercoil,parvathipuram,19400,843,2,2,furnished,bachelors/family
coimbatore,"saibaba colony, sathy road",44400,1289,3,3,furnished,family
coimbatore,kalapatti,25400,871,2,2,unfurnished,bachelors/family
cuddalore,panruti road,20200,1586,3,3,unfurnished,family
chennai,"kilpauk, p h road",28900,1425,3,2,unfurnished,family
vellore,"sathuvachari, katpadi road",11700,575,1,1,unfurnished,bachelors
tiruchirappalli,"thillai nagar, madurai road",26800,1168,2,2,unfurnished,bachelors/family
chennai,kodambakkam,25700,986,2,1,unfurnished,family
coimbatore,"rs puram, trichy road",13300,588,1,1,semi-furnished,bachelors/family
chennai,"kilpauk, jawaharlal nehru road",26900,820,2,2,unfurnished,family
madurai,suryapandian,9500,579,1,1,unfurnished,family
vellore,"katpadi, arcot road",18500,880,2,2,unfurnished,bachelors
chennai,"mylapore, arcot road",30600,1394,3,2,unfurnished,bachelors
chennai,"mogappair, inner ring road",9300,428,1,1,semi-furnished,bachelors/family
chennai,mylapore,43400,1255,3,2,unfurnished,family
chennai,"pallikaranai, sardar patel road",33000,1043,2,2,furnished,family
chennai,"vadapalani, sardar patel road",31200,884,2,2,furnished,bachelors
coimbatore,"kalapatti, avinashi road",74900,1963,4,2,semi-furnished,family
hosur,mathigiri,32700,1069,2,2,furnished,bachelors
kumbakonam,"darasuram, darasuram road",16000,902,2,2,unfurnished,family
chennai,sholinganallur,20400,573,1,1,semi-furnished,bachelors/family
erode,"bhavani road, perundurai road",38700,1414,3,2,semi-furnished,bachelors
chennai,nungambakkam,12400,545,1,1,unfurnished,family
chennai,thiruvanmiyur,37700,1046,2,2,furnished,bachelors/family
tirunelveli,ngo colony,16000,566,1,1,semi-furnished,bachelors/family
salem,"meiyanur, erode road",18900,1180,3,2,unfurnished,bachelors/family
coimbatore,peelamedu,50300,1583,3,2,unfurnished,bachelors
coimbatore,singanallur,37200,1101,2,1,semi-furnished,bachelors
tirunelveli,"palayamkottai, tuticorin road",19400,737,1,1,semi-furnished,bachelors/family
coimbatore,"kalapatti, trichy road",11600,504,1,1,unfurnished,family
madurai,ss colony,19100,1156,2,1,unfurnished,bachelors
madurai,"tallakulam, melur road",24600,1036,2,2,unfurnished,family
madurai,mattuthavani,21000,871,2,2,unfurnished,family
vellore,katpadi,29700,1065,2,1,semi-furnished,bachelors
tiruchirappalli,"cantonment, madurai road",35000,1486,3,3,semi-furnished,bachelors/family
chennai,"adyar, p h road",55700,2020,4,2,unfurnished,bachelors
karur,"sungagate, salem road",19500,1235,3,2,semi-furnished,bachelors/family
chennai,"mylapore, arcot road",12300,425,1,1,semi-furnished,bachelors/family
chennai,"porur, inner ring road",37600,1431,3,3,semi-furnished,family
chennai,chromepet,37000,1057,2,1,semi-furnished,family
salem,"meiyanur, erode road",28500,1164,3,3,unfurnished,bachelors
salem,"suramangalam, bangalore bypass",14200,560,1,1,semi-furnished,family
thoothukudi,junction,16600,966,2,1,unfurnished,bachelors/family
madurai,ss colony,7500,456,1,1,semi-furnished,family
thanjavur,voc nagar,22600,1510,3,2,furnished,bachelors/family
madurai,villapuram,21800,922,2,1,unfurnished,bachelors/family
madurai,suryapandian,17200,622,1,1,furnished,bachelors
erode,bhavani road,22100,982,2,2,semi-furnished,bachelors/family
tirunelveli,ngo colony,48600,1660,3,2,semi-furnished,bachelors
chennai,thiruvanmiyur,22200,971,2,1,unfurnished,bachelors
tirunelveli,melapalayam,53300,1855,3,2,unfurnished,family
salem,sodal,38800,2176,4,3,semi-furnished,bachelors
salem,"sodal, bangalore bypass",18000,645,2,2,semi-furnished,bachelors/family
coimbatore,"singanallur, avinashi road",32700,956,2,2,semi-furnished,bachelors
kumbakonam,darasuram,15700,901,2,1,semi-furnished,bachelors/family
tiruchirappalli,"karumandapam, madurai road",14500,716,1,1,semi-furnished,bachelors/family
kanchipuram,big kanchipuram,17700,756,2,2,unfurnished,bachelors
tiruchirappalli,"woriur, salem road",10700,386,1,1,unfurnished,bachelors/family
tiruchirappalli,srirangam,27500,1668,3,3,unfurnished,bachelors/family
chennai,chromepet,17500,827,2,1,semi-furnished,bachelors/family
tiruppur,"uthukuli road, palladam road",20400,729,2,2,semi-furnished,family
vellore,"gandhi nagar, bangalore road",18600,971,2,2,semi-furnished,bachelors/family
thoothukudi,millerpuram,22000,1131,2,1,unfurnished,family
hosur,"rayakottai road, bangalore road",20700,821,2,2,unfurnished,bachelors/family
chennai,tambaram,11700,603,1,1,unfurnished,bachelors/family
dindigul,bus stand area,21700,1177,2,1,semi-furnished,bachelors/family
chennai,mylapore,20500,1034,2,2,unfurnished,bachelors/family
coimbatore,saravanampatti,11500,621,1,1,unfurnished,bachelors
thoothukudi,"bryant nagar, tuticorin main road",17800,872,2,1,unfurnished,family
karur,"karur town, salem road",14700,962,2,2,semi-furnished,family
villupuram,"panruti road, tindivanam road",13200,923,2,2,unfurnished,bachelors
chennai,chromepet,35900,1025,2,2,semi-furnished,bachelors/family
chennai,porur,38400,1050,2,2,semi-furnished,family
madurai,"simmakkal, melur road",18100,745,2,2,unfurnished,bachelors
coimbatore,"rs puram, sathy road",20400,908,2,1,semi-furnished,family
sivakasi,"krishnankoil, sattur road",19100,814,2,2,semi-furnished,bachelors/family
coimbatore,singanallur,44300,1265,3,3,unfurnished,family
tirunelveli,palayamkottai,11800,506,1,1,semi-furnished,bachelors
chennai,"adyar, mount road",40200,1372,3,2,semi-furnished,bachelors/family
salem,ammapet,30100,1556,3,2,unfurnished,bachelors/family
chennai,"kilpauk, gst road",31400,926,2,2,unfurnished,bachelors/family
tirunelveli,"melapalayam, tenkasi road",27200,1526,3,2,semi-furnished,bachelors/family
villupuram,panruti road,8000,465,1,1,unfurnished,bachelors
chennai,"vadapalani, e coast road",17200,523,1,1,unfurnished,family
chennai,ambattur,44700,1788,3,2,unfurnished,bachelors/family
tiruchirappalli,manachanallur,35400,1665,3,3,unfurnished,bachelors/family
chennai,medavakkam,21700,914,2,2,unfurnished,bachelors
chennai,"kodambakkam, inner ring road",27800,1051,2,2,unfurnished,bachelors/family
cuddalore,"semmandalam, main road",21200,826,2,1,furnished,bachelors
coimbatore,peelamedu,21000,669,1,1,unfurnished,bachelors/family
dindigul,begampur,16900,833,2,1,unfurnished,bachelors
tiruchirappalli,"ponmalai, tanjore road",24200,1257,3,3,unfurnished,bachelors/family
chennai,"chromepet, jawaharlal nehru road",29500,1097,2,1,semi-furnished,bachelors
dindigul,"railway station area, trichy road",21700,958,2,2,unfurnished,bachelors
salem,"sodal, trichy road",9600,502,1,1,semi-furnished,bachelors
chennai,mylapore,24300,875,2,1,unfurnished,bachelors/family
erode,"bhavani road, perundurai road",23500,749,2,1,furnished,bachelors
tiruppur,uthukuli road,23400,951,2,1,unfurnished,bachelors/family
erode,veerappanchatram,25100,779,2,2,furnished,bachelors/family
chennai,t nagar,27900,1026,2,1,semi-furnished,bachelors/family
tiruchirappalli,"manachanallur, salem road",12600,699,2,2,furnished,bachelors
kumbakonam,"kumbakonam town, darasuram road",13800,946,2,1,unfurnished,bachelors
tiruppur,avinashi road,9300,479,1,1,unfurnished,bachelors/family
chennai,"mylapore, sardar patel road",16000,583,1,1,unfurnished,bachelors
thanjavur,new bus stand,11900,852,2,2,semi-furnished,family
sivakasi,"kuthalingapuram, sattur road",13800,599,1,1,unfurnished,bachelors
erode,sathy road,9100,486,1,1,semi-furnished,bachelors/family
thanjavur,vijayanagar,14600,820,2,1,semi-furnished,bachelors/family
sivakasi,"kuthalingapuram, srivilliputhur road",26900,1015,3,2,furnished,family
karur,sungagate,22400,821,2,1,furnished,bachelors/family
kanchipuram,"temple area, temple road",7100,459,1,1,furnished,bachelors
chennai,"t nagar, sardar patel road",20800,727,2,2,semi-furnished,bachelors
tirunelveli,"melapalayam, madurai road",31000,1155,3,3,semi-furnished,family
coimbatore,"gandhipuram, trichy road",30100,1262,3,3,unfurnished,family
tirunelveli,ngo colony,13900,766,2,1,unfurnished,bachelors/family
madurai,tallakulam,22600,812,2,1,furnished,bachelors
villupuram,panruti road,39200,1836,3,3,unfurnished,bachelors
coimbatore,saibaba colony,50800,1659,3,3,semi-furnished,bachelors/family
chennai,perungudi,28900,1381,3,3,unfurnished,bachelors/family
coimbatore,"race course, mettupalayam road",20400,637,1,1,unfurnished,family
dindigul,"natham road, trichy road",30400,1205,3,3,semi-furnished,bachelors
thanjavur,"new bus stand, medical college road",15300,630,1,1,semi-furnished,bachelors/family
coimbatore,race course,10400,488,1,1,unfurnished,bachelors/family
coimbatore,"rs puram, avinashi road",24000,690,2,2,semi-furnished,bachelors/family
tiruppur,"veerapandi, dharapuram road",14900,826,2,2,semi-furnished,bachelors/family
villupuram,villupuram town,10600,465,1,1,semi-furnished,bachelors
tirunelveli,kk nagar,21300,977,2,1,unfurnished,family
hosur,kelamangalam road,41400,1223,3,2,semi-furnished,bachelors
chennai,perungudi,20100,581,1,1,semi-furnished,bachelors/family
coimbatore,singanallur,23200,715,2,2,unfurnished,bachelors
tiruppur,"veerapandi, avinashi road",40400,1354,3,2,semi-furnished,family
madurai,"suryapandian, bypass road",22300,887,2,1,unfurnished,family
chennai,"thoraipakkam, gst road",33900,1453,3,2,furnished,family
chennai,"adyar, gst road",16900,782,2,2,semi-furnished,bachelors
chennai,perungudi,19500,622,2,1,semi-furnished,bachelors/family
erode,"veerappanchatram, perundurai road",12200,533,1,1,unfurnished,family
chennai,"ambattur, e coast road",67900,2160,4,4,semi-furnished,bachelors/family
madurai,"tallakulam, melur road",30000,1056,2,1,furnished,bachelors/family
coimbatore,kuniamuthur,37600,1557,3,2,semi-furnished,bachelors/family
sivakasi,krishnankoil,42000,1986,4,4,furnished,family
hosur,sipcot,16300,821,2,1,semi-furnished,bachelors
madurai,"ss colony, trichy road",24200,1042,2,1,furnished,bachelors/family
villupuram,vikravandi road,15100,788,2,1,semi-furnished,bachelors/family
sivakasi,"kuthalingapuram, sattur road",16300,702,2,1,semi-furnished,bachelors
thoothukudi,"muthiahpuram, harbour road",9000,664,1,1,unfurnished,bachelors
chennai,"anna nagar, e coast road",19300,839,2,1,unfurnished,bachelors/family
thanjavur,"vijayanagar, trichy road",14400,616,1,1,furnished,bachelors/family
thoothukudi,bryant nagar,10500,728,1,1,unfurnished,bachelors/family
tirunelveli,"vasantha nagar, tenkasi road",40600,1460,3,2,semi-furnished,bachelors
hosur,sipcot,22900,627,1,1,semi-furnished,family
coimbatore,gandhipuram,26100,929,2,1,unfurnished,bachelors/family
tirunelveli,"ngo colony, tenkasi road",12200,475,1,1,unfurnished,bachelors
chennai,sholinganallur,19800,875,2,2,furnished,bachelors
madurai,suryapandian,22400,766,2,2,semi-furnished,bachelors
chennai,velachery,40800,1269,3,3,unfurnished,bachelors/family
tiruchirappalli,"manachanallur, salem road",36200,1323,3,2,furnished,family
chennai,"sholinganallur, e coast road",50500,1593,3,2,semi-furnished,bachelors/family
chennai,adyar,15000,589,1,1,furnished,bachelors/family
chennai,mylapore,24300,1073,2,2,semi-furnished,bachelors
chennai,sholinganallur,12300,524,1,1,unfurnished,bachelors/family
hosur,rayakottai road,37600,1415,3,3,unfurnished,family
nagercoil,"vattakottai, vadasery main road",15200,633,1,1,furnished,bachelors/family
